timestamp,workload_0_10,stress_0_10,hrv_rmssd_ms,pressure_hpa,humidity_pct,temperature_c,migraine_prob_next_hour,hour,dayofweek,is_weekday
2024-04-11 05:00:00,6.68,8.05,13.04,1023.9,63.8,18.4,0.423117,5,3,1
2024-04-11 06:00:00,5.58,7.45,12.99,1023.1,63.8,19.5,0.297233,6,3,1
2024-04-11 07:00:00,5.81,7.96,12.77,1021.9,69.7,18.3,0.474672,7,3,1
2024-04-11 08:00:00,5.96,6.99,11.69,1020.4,65.4,16.2,0.696286,8,3,1
2024-04-11 09:00:00,5.02,6.82,12.32,1021.7,69.1,14.4,0.694244,9,3,1
2024-04-11 10:00:00,2.53,3.77,13.51,1022.2,67.3,14.8,0.266005,10,3,1
2024-04-11 11:00:00,2.67,4.37,17.66,1022.1,73.0,15.0,0.055365,11,3,1
2024-04-11 12:00:00,3.79,3.76,19.34,1021.9,69.0,14.5,0.067759,12,3,1
2024-04-11 13:00:00,2.75,3.57,20.76,1021.2,64.2,15.4,0.058236,13,3,1
2024-04-11 14:00:00,4.58,6.13,25.78,1020.6,62.6,16.3,0.091581,14,3,1
2024-04-11 15:00:00,3.82,4.63,31.49,1022.2,67.7,17.3,0.198051,15,3,1
2024-04-11 16:00:00,4.95,5.53,27.41,1021.6,54.4,18.5,0.089706,16,3,1
2024-04-11 17:00:00,6.05,5.84,25.89,1021.7,51.5,19.3,0.144328,17,3,1
2024-04-11 18:00:00,7.04,6.98,24.02,1021.1,45.4,20.1,0.085555,18,3,1
2024-04-11 19:00:00,6.81,6.45,26.82,1021.0,46.6,20.4,0.24958,19,3,1
2024-04-11 20:00:00,7.97,7.31,25.74,1020.2,40.3,20.2,0.121588,20,3,1
2024-04-11 21:00:00,7.26,7.39,19.59,1021.2,45.9,20.2,0.356553,21,3,1
2024-04-11 22:00:00,7.78,7.93,19.55,1021.2,44.4,21.1,0.238587,22,3,1
2024-04-11 23:00:00,8.15,7.52,16.38,1021.8,46.4,19.5,0.217556,23,3,1
2024-04-12 00:00:00,8.43,9.01,14.19,1021.8,50.8,18.2,0.248207,0,4,1
2024-04-12 01:00:00,7.57,6.45,12.34,1020.7,57.2,18.4,0.368793,1,4,1
2024-04-12 02:00:00,6.96,7.6,11.58,1020.5,59.1,17.0,0.491985,2,4,1
2024-04-12 03:00:00,5.39,5.95,14.94,1020.2,57.4,15.5,0.303318,3,4,1
2024-04-12 04:00:00,6.68,6.59,17.01,1019.9,55.9,16.1,0.147035,4,4,1
2024-04-12 05:00:00,6.33,6.47,17.5,1019.1,66.1,14.5,0.207774,5,4,1
2024-04-12 06:00:00,5.12,3.84,20.91,1019.5,68.4,13.5,0.366539,6,4,1
2024-04-12 07:00:00,4.67,4.02,25.63,1018.4,70.6,12.6,0.055601,7,4,1
2024-04-12 08:00:00,3.95,4.05,38.12,1017.8,61.4,12.6,0.201908,8,4,1
2024-04-12 09:00:00,4.54,4.62,39.99,1017.3,68.0,13.5,0.064539,9,4,1
2024-04-12 10:00:00,3.33,5.06,45.3,1017.4,78.4,14.3,0.081479,10,4,1
2024-04-12 11:00:00,3.72,5.1,44.91,1017.5,66.6,14.4,0.049086,11,4,1
2024-04-12 12:00:00,2.09,4.08,43.19,1016.3,63.9,15.6,0.043818,12,4,1
2024-04-12 13:00:00,1.91,4.04,40.67,1017.3,66.9,18.0,0.125999,13,4,1
2024-04-12 14:00:00,2.43,4.54,43.84,1015.6,61.5,17.9,0.040113,14,4,1
2024-04-12 15:00:00,2.51,3.79,45.84,1015.3,58.2,18.1,0.266623,15,4,1
2024-04-12 16:00:00,3.77,5.62,50.18,1015.8,54.4,19.2,0.033261,16,4,1
2024-04-12 17:00:00,4.41,6.49,43.17,1015.7,43.5,19.7,0.050884,17,4,1
2024-04-12 18:00:00,4.55,6.05,41.17,1015.8,51.3,21.5,0.067834,18,4,1
2024-04-12 19:00:00,4.9,6.66,46.95,1015.6,49.9,21.7,0.063368,19,4,1
2024-04-12 20:00:00,6.76,7.11,42.52,1014.6,49.0,21.3,0.092866,20,4,1
2024-04-12 21:00:00,7.35,7.09,31.31,1013.7,44.9,22.3,0.323758,21,4,1
2024-04-12 22:00:00,7.6,8.49,23.96,1013.8,50.7,22.9,0.360949,22,4,1
2024-04-12 23:00:00,6.76,6.18,22.42,1014.2,61.2,22.0,0.259997,23,4,1
2024-04-13 00:00:00,3.11,2.58,29.76,1014.4,51.9,21.1,0.14876,0,5,0
2024-04-13 01:00:00,2.7,3.14,37.08,1014.4,53.1,19.7,0.019116,1,5,0
2024-04-13 02:00:00,3.49,3.44,35.71,1014.0,52.9,17.3,0.018682,2,5,0
2024-04-13 03:00:00,4.49,5.29,38.5,1013.1,54.5,16.0,0.038654,3,5,0
2024-04-13 04:00:00,3.78,5.3,47.17,1013.1,55.2,14.3,0.157519,4,5,0
2024-04-13 05:00:00,5.23,4.76,44.14,1013.0,69.6,13.3,0.037338,5,5,0
2024-04-13 06:00:00,4.9,4.63,42.33,1013.5,70.7,12.6,0.045655,6,5,0
2024-04-13 07:00:00,4.49,3.7,48.45,1012.8,69.7,11.7,0.051024,7,5,0
2024-04-13 08:00:00,4.16,3.66,55.79,1011.8,64.9,12.3,0.062663,8,5,0
2024-04-13 09:00:00,3.01,3.72,59.84,1013.8,70.2,12.0,0.076797,9,5,0
2024-04-13 10:00:00,3.47,3.99,59.52,1013.1,69.8,13.1,0.03757,10,5,0
2024-04-13 11:00:00,3.23,3.62,52.76,1013.5,64.1,13.3,0.053021,11,5,0
2024-04-13 12:00:00,3.47,4.03,53.15,1014.0,59.7,16.3,0.020499,12,5,0
2024-04-13 13:00:00,1.95,3.82,53.2,1013.5,60.0,17.8,0.02513,13,5,0
2024-04-13 14:00:00,0.95,2.29,72.82,1014.1,61.9,19.1,0.032717,14,5,0
2024-04-13 15:00:00,1.92,3.69,58.75,1015.2,61.5,21.7,0.007187,15,5,0
2024-04-13 16:00:00,3.36,5.07,53.93,1014.3,57.3,22.5,0.024399,16,5,0
2024-04-13 17:00:00,3.38,3.86,59.51,1013.3,47.9,24.0,0.10588,17,5,0
2024-04-13 18:00:00,3.47,5.31,53.55,1013.9,48.7,25.5,0.070083,18,5,0
2024-04-13 19:00:00,3.78,5.58,43.94,1014.3,51.1,26.1,0.041013,19,5,0
2024-04-13 20:00:00,3.76,4.98,36.96,1015.0,44.2,27.2,0.057306,20,5,0
2024-04-13 21:00:00,3.27,5.33,38.18,1013.6,37.3,27.3,0.051279,21,5,0
2024-04-13 22:00:00,2.88,5.5,43.71,1014.4,56.2,27.2,0.240222,22,5,0
2024-04-13 23:00:00,4.44,7.29,52.61,1014.9,45.5,26.4,0.06455,23,5,0
2024-04-14 00:00:00,4.22,5.42,47.95,1015.8,53.9,25.6,0.090077,0,6,0
2024-04-14 01:00:00,5.01,6.64,37.37,1015.1,56.1,23.5,0.064691,1,6,0
2024-04-14 02:00:00,3.77,5.06,38.18,1014.8,53.1,21.5,0.249756,2,6,0
2024-04-14 03:00:00,4.28,5.71,41.49,1016.2,62.7,19.3,0.062634,3,6,0
2024-04-14 04:00:00,5.14,6.07,42.68,1015.7,61.8,17.0,0.103203,4,6,0
2024-04-14 05:00:00,4.53,5.8,38.74,1014.6,65.6,15.8,0.133308,5,6,0
2024-04-14 06:00:00,4.98,5.36,46.96,1015.0,68.7,14.6,0.271249,6,6,0
2024-04-14 07:00:00,4.71,5.51,41.0,1014.8,61.6,13.2,0.06066,7,6,0
2024-04-14 08:00:00,6.1,6.67,37.63,1014.2,59.3,12.3,0.074076,8,6,0
2024-04-14 09:00:00,5.16,5.78,34.97,1013.8,64.2,13.2,0.205895,9,6,0
2024-04-14 10:00:00,4.35,5.09,37.0,1013.3,73.3,13.8,0.113963,10,6,0
2024-04-14 11:00:00,3.03,4.34,37.56,1013.0,72.4,14.2,0.126048,11,6,0
2024-04-14 12:00:00,2.71,4.26,31.72,1012.5,68.9,17.7,0.057406,12,6,0
2024-04-14 13:00:00,3.19,4.64,37.95,1012.5,57.5,18.4,0.075949,13,6,0
2024-04-14 14:00:00,2.5,4.51,47.78,1011.9,61.5,21.1,0.036069,14,6,0
2024-04-14 15:00:00,3.69,4.26,61.86,1012.3,56.3,22.6,0.068789,15,6,0
2024-04-14 16:00:00,3.31,4.37,52.9,1011.9,56.0,23.1,0.023008,16,6,0
2024-04-14 17:00:00,3.72,5.07,58.14,1010.6,50.6,23.8,0.040661,17,6,0
2024-04-14 18:00:00,5.05,4.61,60.77,1010.0,50.6,24.7,0.1646,18,6,0
2024-04-14 19:00:00,4.74,5.68,51.76,1009.9,46.2,24.4,0.055658,19,6,0
2024-04-14 20:00:00,5.12,4.82,56.02,1008.7,52.0,24.1,0.053026,20,6,0
2024-04-14 21:00:00,5.14,5.5,60.03,1008.1,43.7,25.1,0.151811,21,6,0
2024-04-14 22:00:00,4.75,5.95,49.35,1006.5,49.4,25.7,0.071417,22,6,0
2024-04-14 23:00:00,5.45,4.82,46.78,1007.2,35.0,25.7,0.354391,23,6,0
2024-04-15 00:00:00,6.79,7.14,35.59,1006.1,51.9,26.2,0.037721,0,0,1
2024-04-15 01:00:00,6.27,6.94,32.78,1006.3,50.1,26.6,0.412431,1,0,1
2024-04-15 02:00:00,6.37,6.17,30.86,1005.2,50.5,25.2,0.127625,2,0,1
2024-04-15 03:00:00,6.57,6.02,30.09,1005.0,53.4,26.1,0.342059,3,0,1
2024-04-15 04:00:00,5.6,6.19,35.99,1004.2,61.2,25.4,0.115228,4,0,1
2024-04-15 05:00:00,4.2,3.55,36.07,1003.8,54.4,23.5,0.255888,5,0,1
2024-04-15 06:00:00,5.13,4.5,39.73,1004.8,61.9,22.1,0.050172,6,0,1
2024-04-15 07:00:00,4.96,3.79,38.93,1004.9,73.3,20.6,0.062455,7,0,1
2024-04-15 08:00:00,4.69,4.51,39.63,1003.7,70.4,19.4,0.039953,8,0,1
2024-04-15 09:00:00,4.05,4.04,39.55,1004.2,66.3,18.0,0.223135,9,0,1
2024-04-15 10:00:00,4.29,5.31,36.52,1003.4,60.1,19.6,0.040296,10,0,1
2024-04-15 11:00:00,3.89,4.99,41.89,1002.5,66.3,20.4,0.161525,11,0,1
2024-04-15 12:00:00,2.37,2.9,52.9,1003.0,69.1,19.8,0.153017,12,0,1
2024-04-15 13:00:00,2.27,3.45,67.34,1002.9,58.9,21.3,0.017377,13,0,1
2024-04-15 14:00:00,3.16,4.61,68.78,1003.1,71.0,23.1,0.013411,14,0,1
2024-04-15 15:00:00,2.04,3.44,74.45,1002.7,57.2,23.0,0.025404,15,0,1
2024-04-15 16:00:00,2.13,3.18,64.01,1003.8,68.0,24.4,0.015515,16,0,1
2024-04-15 17:00:00,2.95,4.06,81.94,1002.8,52.9,25.3,0.02039,17,0,1
2024-04-15 18:00:00,3.8,4.81,95.13,1003.2,48.0,25.9,0.048034,18,0,1
2024-04-15 19:00:00,4.18,4.74,73.25,1003.9,48.7,26.0,0.013089,19,0,1
2024-04-15 20:00:00,5.27,5.59,71.42,1003.3,53.6,27.5,0.023247,20,0,1
2024-04-15 21:00:00,6.39,5.54,62.15,1002.8,48.6,27.3,0.069,21,0,1
2024-04-15 22:00:00,8.53,8.42,43.68,1003.5,43.3,28.5,0.078325,22,0,1
2024-04-15 23:00:00,8.19,6.84,50.97,1002.9,43.6,27.0,0.224639,23,0,1
2024-04-16 00:00:00,8.4,8.06,41.35,1001.9,48.4,27.0,0.169852,0,1,1
2024-04-16 01:00:00,7.61,8.34,36.79,1001.1,49.1,26.9,0.499305,1,1,1
2024-04-16 02:00:00,8.47,9.14,33.76,1001.8,53.5,27.6,0.442311,2,1,1
2024-04-16 03:00:00,8.42,9.57,23.46,1001.4,60.0,25.5,0.368905,3,1,1
2024-04-16 04:00:00,8.32,9.15,19.13,1001.6,57.3,24.0,0.563682,4,1,1
2024-04-16 05:00:00,7.92,9.99,15.22,1002.1,58.6,22.4,0.393028,5,1,1
2024-04-16 06:00:00,8.44,8.5,12.54,1001.7,65.3,20.4,0.525144,6,1,1
2024-04-16 07:00:00,7.02,7.6,11.98,1003.0,72.4,20.6,0.509651,7,1,1
2024-04-16 08:00:00,6.18,8.25,10.22,1004.0,63.7,20.3,0.408015,8,1,1
2024-04-16 09:00:00,5.63,6.55,10.37,1005.1,72.9,20.4,0.408487,9,1,1
2024-04-16 10:00:00,3.85,7.1,12.1,1006.8,69.1,19.5,0.271771,10,1,1
2024-04-16 11:00:00,2.01,6.04,13.51,1007.1,63.9,19.5,0.32068,11,1,1
2024-04-16 12:00:00,2.45,5.97,14.26,1007.6,68.7,19.1,0.118384,12,1,1
2024-04-16 13:00:00,2.41,4.98,15.45,1006.4,62.6,20.8,0.130468,13,1,1
2024-04-16 14:00:00,3.11,4.72,18.82,1007.2,63.2,22.0,0.312584,14,1,1
2024-04-16 15:00:00,3.26,4.5,21.19,1008.0,52.5,23.0,0.086015,15,1,1
2024-04-16 16:00:00,3.46,5.29,19.71,1007.2,57.7,24.1,0.064943,16,1,1
2024-04-16 17:00:00,3.84,4.54,23.95,1006.4,47.0,25.4,0.229882,17,1,1
2024-04-16 18:00:00,4.71,6.95,22.94,1006.0,52.4,26.4,0.130432,18,1,1
2024-04-16 19:00:00,5.16,6.02,21.9,1006.7,52.8,27.3,0.219085,19,1,1
2024-04-16 20:00:00,5.63,6.52,20.47,1005.6,51.8,27.5,0.135424,20,1,1
2024-04-16 21:00:00,7.41,8.16,17.62,1006.0,40.8,27.2,0.442501,21,1,1
2024-04-16 22:00:00,8.75,9.04,15.08,1005.6,43.3,26.9,0.269045,22,1,1
2024-04-16 23:00:00,9.0,9.45,12.27,1005.0,46.6,25.5,0.5183,23,1,1
2024-04-17 00:00:00,10.0,10.0,11.51,1004.4,41.9,24.1,0.62842,0,2,1
2024-04-17 01:00:00,9.77,10.0,10.0,1004.3,53.0,23.3,0.689979,1,2,1
2024-04-17 02:00:00,10.0,10.0,10.0,1004.2,49.7,22.5,0.548619,2,2,1
2024-04-17 03:00:00,10.0,10.0,10.0,1005.0,66.3,20.7,0.571051,3,2,1
2024-04-17 04:00:00,9.37,9.67,10.0,1002.9,56.3,20.7,0.653709,4,2,1
2024-04-17 05:00:00,9.77,10.0,10.0,1003.8,61.9,19.3,0.956373,5,2,1
2024-04-17 06:00:00,7.71,8.38,10.0,1003.8,62.9,18.8,0.639925,6,2,1
2024-04-17 07:00:00,6.66,8.22,10.0,1004.8,69.5,18.0,0.362865,7,2,1
2024-04-17 08:00:00,5.24,6.16,10.0,1004.4,69.5,17.7,0.425387,8,2,1
2024-04-17 09:00:00,5.54,7.25,10.0,1005.4,69.5,17.6,0.24086,9,2,1
2024-04-17 10:00:00,4.93,6.46,10.0,1006.1,78.8,18.4,0.31163,10,2,1
2024-04-17 11:00:00,3.6,6.06,10.0,1006.1,67.4,18.9,0.23984,11,2,1
2024-04-17 12:00:00,3.06,6.11,10.0,1007.1,65.4,20.0,0.132189,12,2,1
2024-04-17 13:00:00,2.28,6.53,10.0,1006.4,67.1,20.6,0.175785,13,2,1
2024-04-17 14:00:00,3.24,5.49,10.0,1006.6,61.6,21.1,0.313681,14,2,1
2024-04-17 15:00:00,2.79,6.02,11.52,1007.2,61.0,21.5,0.106462,15,2,1
2024-04-17 16:00:00,2.64,5.78,13.1,1008.7,58.2,20.9,0.136784,16,2,1
2024-04-17 17:00:00,3.64,7.51,12.47,1008.4,50.5,23.3,0.15896,17,2,1
2024-04-17 18:00:00,4.0,7.07,14.05,1008.7,50.6,24.8,0.234911,18,2,1
2024-04-17 19:00:00,5.04,6.77,15.11,1009.7,55.2,25.0,0.171674,19,2,1
2024-04-17 20:00:00,5.95,9.03,12.9,1011.3,30.9,25.1,0.21492,20,2,1
2024-04-17 21:00:00,6.28,9.25,10.42,1011.5,55.7,24.1,0.40588,21,2,1
2024-04-17 22:00:00,5.79,8.81,10.0,1011.2,57.3,23.0,0.402844,22,2,1
2024-04-17 23:00:00,4.82,6.69,10.0,1011.3,42.6,22.8,0.418454,23,2,1
2024-04-18 00:00:00,5.66,8.75,10.0,1011.1,51.8,21.6,0.137757,0,3,1
2024-04-18 01:00:00,5.87,8.0,10.0,1010.9,48.8,19.6,0.375828,1,3,1
2024-04-18 02:00:00,6.52,8.49,10.0,1011.2,58.5,18.5,0.287748,2,3,1
2024-04-18 03:00:00,6.59,8.33,10.0,1010.9,55.0,17.2,0.343425,3,3,1
2024-04-18 04:00:00,6.22,7.63,10.0,1012.2,51.6,16.1,0.397668,4,3,1
2024-04-18 05:00:00,5.48,6.25,10.0,1011.6,60.8,16.1,0.312681,5,3,1
2024-04-18 06:00:00,5.6,6.04,10.0,1011.7,72.1,14.0,0.274411,6,3,1
2024-04-18 07:00:00,2.39,4.01,10.0,1012.8,66.6,13.6,0.15913,7,3,1
2024-04-18 08:00:00,0.68,0.44,11.36,1012.7,70.3,14.0,0.076841,8,3,1
2024-04-18 09:00:00,0.84,2.13,16.94,1013.3,70.0,14.0,0.01301,9,3,1
2024-04-18 10:00:00,0.52,3.22,18.33,1012.4,61.5,14.7,0.024534,10,3,1
2024-04-18 11:00:00,0.0,2.83,20.42,1011.3,58.9,14.4,0.089359,11,3,1
2024-04-18 12:00:00,0.0,2.98,24.73,1010.7,61.9,13.6,0.085434,12,3,1
2024-04-18 13:00:00,0.38,4.16,24.64,1010.8,65.7,14.7,0.044621,13,3,1
2024-04-18 14:00:00,1.05,3.18,28.43,1010.7,74.3,16.1,0.034691,14,3,1
2024-04-18 15:00:00,1.62,3.43,33.61,1010.7,45.8,17.5,0.026267,15,3,1
2024-04-18 16:00:00,0.85,2.96,47.36,1010.1,67.0,17.4,0.01963,16,3,1
2024-04-18 17:00:00,2.55,4.22,57.12,1011.7,47.9,18.8,0.029013,17,3,1
2024-04-18 18:00:00,2.86,4.97,57.98,1011.3,49.6,17.4,0.030198,18,3,1
2024-04-18 19:00:00,4.3,5.9,50.07,1011.6,54.8,17.7,0.039163,19,3,1
2024-04-18 20:00:00,5.57,7.86,39.02,1012.0,42.3,19.2,0.052514,20,3,1
2024-04-18 21:00:00,5.01,6.5,43.22,1011.3,50.1,19.6,0.137417,21,3,1
2024-04-18 22:00:00,4.77,5.94,35.05,1011.9,49.4,18.9,0.166731,22,3,1
2024-04-18 23:00:00,4.4,6.64,32.48,1011.4,52.7,20.0,0.078948,23,3,1
2024-04-19 00:00:00,4.38,6.26,31.95,1011.4,56.7,19.5,0.169198,0,4,1
2024-04-19 01:00:00,5.51,8.06,33.77,1011.1,48.3,17.9,0.089029,1,4,1
2024-04-19 02:00:00,6.68,7.82,30.54,1010.5,53.3,17.8,0.197709,2,4,1
2024-04-19 03:00:00,6.76,8.87,23.11,1012.3,58.1,17.5,0.335835,3,4,1
2024-04-19 04:00:00,6.24,8.17,16.86,1012.2,63.6,15.7,0.458331,4,4,1
2024-04-19 05:00:00,5.17,7.13,17.25,1012.7,51.7,14.8,0.281671,5,4,1
2024-04-19 06:00:00,5.83,7.47,16.33,1013.8,63.4,14.4,0.172685,6,4,1
2024-04-19 07:00:00,5.02,6.36,15.0,1013.6,62.2,15.1,0.283249,7,4,1
2024-04-19 08:00:00,3.58,4.18,15.68,1014.4,71.7,14.6,0.185966,8,4,1
2024-04-19 09:00:00,2.96,4.87,13.86,1015.6,69.2,13.7,0.08051,9,4,1
2024-04-19 10:00:00,2.85,3.81,15.85,1015.5,69.4,13.8,0.109373,10,4,1
2024-04-19 11:00:00,2.04,3.08,18.61,1016.5,63.8,12.9,0.047553,11,4,1
2024-04-19 12:00:00,1.43,3.2,21.93,1016.0,67.1,12.5,0.04049,12,4,1
2024-04-19 13:00:00,0.22,2.3,29.42,1015.6,66.8,12.0,0.055065,13,4,1
2024-04-19 14:00:00,0.99,2.84,35.2,1014.9,62.2,12.7,0.02418,14,4,1
2024-04-19 15:00:00,0.86,2.51,41.52,1013.9,59.9,13.8,0.045117,15,4,1
2024-04-19 16:00:00,2.05,4.2,32.87,1016.3,57.3,14.8,0.042379,16,4,1
2024-04-19 17:00:00,2.88,4.17,30.2,1014.6,55.6,16.4,0.073973,17,4,1
2024-04-19 18:00:00,3.85,4.89,32.96,1014.4,48.6,18.7,0.293588,18,4,1
2024-04-19 19:00:00,4.15,5.8,29.24,1013.5,50.8,20.6,0.053164,19,4,1
2024-04-19 20:00:00,5.4,5.72,29.0,1013.8,49.6,22.6,0.221375,20,4,1
2024-04-19 21:00:00,5.26,6.37,26.55,1013.2,43.0,22.9,0.080042,21,4,1
2024-04-19 22:00:00,6.18,6.64,23.94,1013.8,41.4,21.4,0.177099,22,4,1
2024-04-19 23:00:00,7.99,9.14,20.79,1013.4,51.0,19.9,0.133943,23,4,1
2024-04-20 00:00:00,7.03,7.07,18.92,1013.8,53.8,19.0,0.498615,0,5,0
2024-04-20 01:00:00,5.92,7.47,14.74,1014.6,53.9,17.3,0.193169,1,5,0
2024-04-20 02:00:00,6.11,6.76,14.48,1015.0,57.6,17.2,0.252209,2,5,0
2024-04-20 03:00:00,5.82,7.17,16.42,1014.0,61.9,16.5,0.177475,3,5,0
2024-04-20 04:00:00,5.15,7.32,13.33,1013.4,60.3,16.3,0.461402,4,5,0
2024-04-20 05:00:00,5.37,6.64,11.19,1013.3,59.9,14.6,0.38147,5,5,0
2024-04-20 06:00:00,3.81,5.44,13.4,1013.8,67.5,15.7,0.164344,6,5,0
2024-04-20 07:00:00,3.89,4.52,15.12,1013.7,65.7,15.7,0.115622,7,5,0
2024-04-20 08:00:00,2.74,4.48,16.49,1014.5,64.7,15.4,0.074848,8,5,0
2024-04-20 09:00:00,3.49,5.65,16.17,1014.0,64.0,15.4,0.072921,9,5,0
2024-04-20 10:00:00,3.3,6.05,16.76,1014.0,66.4,16.1,0.161751,10,5,0
2024-04-20 11:00:00,4.89,7.02,14.15,1014.6,72.0,16.0,0.115253,11,5,0
2024-04-20 12:00:00,5.31,7.18,12.06,1015.7,71.5,17.5,0.234755,12,5,0
2024-04-20 13:00:00,4.93,6.02,12.13,1016.0,58.8,18.3,0.301201,13,5,0
2024-04-20 14:00:00,3.51,5.45,13.43,1015.0,68.9,18.8,0.135186,14,5,0
2024-04-20 15:00:00,1.53,4.22,13.74,1015.5,62.5,20.1,0.326968,15,5,0
2024-04-20 16:00:00,2.04,4.36,16.74,1014.8,60.1,21.2,0.059672,16,5,0
2024-04-20 17:00:00,2.17,4.12,19.77,1012.9,59.3,21.3,0.127354,17,5,0
2024-04-20 18:00:00,3.39,4.61,24.02,1013.9,48.5,21.7,0.404039,18,5,0
2024-04-20 19:00:00,3.06,4.39,24.38,1013.0,56.4,21.7,0.065019,19,5,0
2024-04-20 20:00:00,3.58,4.59,21.07,1014.0,40.4,23.1,0.164163,20,5,0
2024-04-20 21:00:00,3.45,4.78,26.12,1014.3,46.6,22.4,0.062802,21,5,0
2024-04-20 22:00:00,4.19,5.36,28.13,1014.8,43.3,23.8,0.049459,22,5,0
2024-04-20 23:00:00,4.77,5.05,27.74,1015.6,45.9,23.2,0.064891,23,5,0
2024-04-21 00:00:00,3.78,4.16,28.93,1015.7,36.2,23.9,0.072407,0,6,0
2024-04-21 01:00:00,4.01,4.18,34.53,1015.7,48.1,22.7,0.029925,1,6,0
2024-04-21 02:00:00,4.96,6.77,31.53,1016.2,52.6,21.3,0.031367,2,6,0
2024-04-21 03:00:00,5.12,5.72,28.09,1016.4,56.8,19.7,0.122553,3,6,0
2024-04-21 04:00:00,5.83,6.59,25.24,1016.2,54.8,18.8,0.084019,4,6,0
2024-04-21 05:00:00,4.69,4.96,22.12,1016.7,72.4,17.8,0.152418,5,6,0
2024-04-21 06:00:00,2.9,3.93,27.45,1018.1,63.9,15.0,0.095927,6,6,0
2024-04-21 07:00:00,2.04,3.34,32.26,1018.7,74.4,14.0,0.05916,7,6,0
2024-04-21 08:00:00,0.94,3.44,38.55,1019.1,66.3,12.5,0.034577,8,6,0
2024-04-21 09:00:00,2.21,4.27,48.71,1018.7,68.2,13.3,0.022211,9,6,0
2024-04-21 10:00:00,2.09,4.83,52.02,1018.3,68.2,13.4,0.040765,10,6,0
2024-04-21 11:00:00,2.61,5.08,41.86,1019.9,57.2,14.2,0.053869,11,6,0
2024-04-21 12:00:00,3.62,4.54,53.11,1019.1,59.5,14.4,0.06571,12,6,0
2024-04-21 13:00:00,3.52,4.54,51.0,1019.9,68.2,15.7,0.073574,13,6,0
2024-04-21 14:00:00,1.7,4.25,49.29,1019.1,52.6,17.2,0.040573,14,6,0
2024-04-21 15:00:00,0.1,3.74,59.42,1017.6,59.1,18.2,0.058062,15,6,0
2024-04-21 16:00:00,1.22,3.47,58.74,1018.6,56.5,20.7,0.101032,16,6,0
2024-04-21 17:00:00,2.37,4.38,53.39,1019.1,58.1,21.6,0.01798,17,6,0
2024-04-21 18:00:00,1.92,4.5,66.94,1018.9,54.9,22.9,0.028051,18,6,0
2024-04-21 19:00:00,2.85,5.16,62.66,1019.2,47.9,25.2,0.022161,19,6,0
2024-04-21 20:00:00,3.78,5.21,76.85,1020.0,45.9,25.8,0.026112,20,6,0
2024-04-21 21:00:00,4.25,6.22,55.07,1020.3,47.1,26.8,0.025813,21,6,0
2024-04-21 22:00:00,3.53,4.86,58.45,1019.3,40.8,27.4,0.05292,22,6,0
2024-04-21 23:00:00,4.85,5.81,55.4,1019.3,46.5,26.3,0.088257,23,6,0
2024-04-22 00:00:00,7.14,7.66,51.57,1018.2,48.5,25.4,0.042764,0,0,1
2024-04-22 01:00:00,7.75,8.08,54.16,1017.0,50.3,23.4,0.402816,1,0,1
2024-04-22 02:00:00,6.53,7.37,54.61,1018.0,57.8,22.7,0.469106,2,0,1
2024-04-22 03:00:00,5.73,6.09,56.73,1019.4,57.0,21.9,0.144895,3,0,1
2024-04-22 04:00:00,6.18,8.23,42.98,1019.0,55.1,21.0,0.089942,4,0,1
2024-04-22 05:00:00,4.88,5.86,35.99,1019.2,68.4,21.2,0.255171,5,0,1
2024-04-22 06:00:00,3.15,4.45,47.1,1018.0,64.9,20.3,0.090942,6,0,1
2024-04-22 07:00:00,2.66,3.95,49.39,1018.3,73.5,18.7,0.147626,7,0,1
2024-04-22 08:00:00,2.08,4.55,43.84,1017.8,60.4,17.9,0.029381,8,0,1
2024-04-22 09:00:00,0.75,3.64,44.04,1018.7,69.3,16.3,0.058797,9,0,1
2024-04-22 10:00:00,0.81,3.35,55.07,1020.0,71.7,17.5,0.028517,10,0,1
2024-04-22 11:00:00,1.08,3.05,54.79,1019.2,65.3,16.8,0.024473,11,0,1
2024-04-22 12:00:00,1.14,3.4,54.67,1019.6,68.1,17.4,0.035042,12,0,1
2024-04-22 13:00:00,2.49,6.2,48.94,1020.8,68.3,16.9,0.017401,13,0,1
2024-04-22 14:00:00,2.05,6.12,42.07,1020.0,60.0,17.8,0.088098,14,0,1
2024-04-22 15:00:00,3.37,7.2,47.68,1020.3,51.0,18.1,0.147758,15,0,1
2024-04-22 16:00:00,3.58,6.75,38.59,1020.1,48.9,19.6,0.080816,16,0,1
2024-04-22 17:00:00,2.99,5.51,39.94,1020.1,50.4,21.1,0.091755,17,0,1
2024-04-22 18:00:00,2.72,6.37,32.08,1020.2,52.9,21.6,0.046493,18,0,1
2024-04-22 19:00:00,2.45,4.91,34.19,1020.6,44.8,22.5,0.076939,19,0,1
2024-04-22 20:00:00,2.02,3.37,33.09,1020.8,37.8,23.1,0.04191,20,0,1
2024-04-22 21:00:00,3.53,6.11,28.04,1019.7,43.3,22.8,0.018216,21,0,1
2024-04-22 22:00:00,3.22,6.4,25.23,1020.6,55.0,23.3,0.287875,22,0,1
2024-04-22 23:00:00,3.96,5.42,34.76,1021.0,49.5,23.0,0.132185,23,0,1
2024-04-23 00:00:00,4.83,6.94,27.22,1022.0,38.2,21.3,0.060037,0,1,1
