timestamp,workload_0_10,stress_0_10,hrv_rmssd_ms,migraine_prob_next_hour
2024-05-11 11:00:00,2.34,4.4,32.24,0.4534
2024-05-11 12:00:00,1.25,2.45,38.44,0.2975
2024-05-11 13:00:00,1.2,2.87,42.91,0.3054
2024-05-11 14:00:00,1.36,3.08,43.06,0.3201
2024-05-11 15:00:00,0.67,2.71,59.13,0.2463
2024-05-11 16:00:00,0.9,2.36,74.4,0.2068
2024-05-11 17:00:00,2.15,3.72,66.88,0.3162
2024-05-11 18:00:00,3.08,2.63,77.59,0.2657
2024-05-11 19:00:00,4.41,4.55,73.42,0.4158
2024-05-11 20:00:00,3.48,3.92,79.05,0.3364
2024-05-11 21:00:00,3.2,3.83,99.57,0.2736
2024-05-11 22:00:00,3.57,2.99,98.54,0.2482
2024-05-11 23:00:00,3.83,3.61,91.59,0.3001
2024-05-12 00:00:00,4.8,4.07,84.7,0.371
2024-05-12 01:00:00,3.86,4.5,87.68,0.3558
2024-05-12 02:00:00,5.22,5.28,84.05,0.4542
2024-05-12 03:00:00,5.89,7.12,72.78,0.6142
2024-05-12 04:00:00,6.07,6.76,61.32,0.6319
2024-05-12 05:00:00,5.27,5.53,57.72,0.5464
2024-05-12 06:00:00,3.5,4.18,62.6,0.3949
2024-05-12 07:00:00,2.04,3.08,59.76,0.2991
2024-05-12 08:00:00,2.59,4.02,58.86,0.3665
2024-05-12 09:00:00,2.16,3.27,56.59,0.3199
2024-05-12 10:00:00,3.37,4.03,58.98,0.3921
2024-05-12 11:00:00,3.21,3.22,63.03,0.333
2024-05-12 12:00:00,1.81,2.82,62.56,0.2736
2024-05-12 13:00:00,2.72,3.8,64.98,0.3427
2024-05-12 14:00:00,2.46,3.73,54.04,0.3598
2024-05-12 15:00:00,2.61,3.31,67.49,0.3083
2024-05-12 16:00:00,3.32,4.31,64.86,0.3894
2024-05-12 17:00:00,2.34,3.28,61.94,0.3126
2024-05-12 18:00:00,1.82,3.14,56.85,0.3028
2024-05-12 19:00:00,3.52,5.0,66.27,0.4314
2024-05-12 20:00:00,2.76,3.25,66.85,0.3111
2024-05-12 21:00:00,2.33,3.3,77.58,0.2758
2024-05-12 22:00:00,1.86,2.68,101.26,0.1925
2024-05-12 23:00:00,1.47,3.18,115.86,0.2023
2024-05-13 00:00:00,4.69,5.68,107.03,0.4137
2024-05-13 01:00:00,4.83,5.4,82.19,0.4529
2024-05-13 02:00:00,4.3,4.15,81.89,0.3667
2024-05-13 03:00:00,4.03,5.04,65.48,0.4531
2024-05-13 04:00:00,4.31,4.32,69.28,0.411
2024-05-13 05:00:00,2.36,2.86,71.8,0.2698
2024-05-13 06:00:00,1.87,2.17,88.75,0.1946
2024-05-13 07:00:00,1.47,1.48,91.23,0.1595
2024-05-13 08:00:00,0.0,0.73,112.43,0.1052
2024-05-13 09:00:00,0.6,1.55,120.0,0.1338
2024-05-13 10:00:00,0.5,1.67,120.0,0.1352
2024-05-13 11:00:00,0.2,0.64,120.0,0.1057
2024-05-13 12:00:00,0.61,1.32,120.0,0.1278
2024-05-13 13:00:00,0.93,1.83,120.0,0.147
2024-05-13 14:00:00,0.92,2.33,120.0,0.162
2024-05-13 15:00:00,1.13,1.99,120.0,0.1552
2024-05-13 16:00:00,0.79,1.54,120.0,0.1364
2024-05-13 17:00:00,1.99,3.36,120.0,0.2212
2024-05-13 18:00:00,3.03,5.34,120.0,0.3414
2024-05-13 19:00:00,3.1,3.11,120.0,0.2384
2024-05-13 20:00:00,4.6,5.39,120.0,0.3946
2024-05-13 21:00:00,6.64,5.17,120.0,0.4513
2024-05-13 22:00:00,6.18,6.21,120.0,0.4954
2024-05-13 23:00:00,8.19,7.7,120.0,0.6462
2024-05-14 00:00:00,9.33,9.24,105.61,0.7535
2024-05-14 01:00:00,9.99,9.22,71.74,0.8223
2024-05-14 02:00:00,9.44,9.18,58.15,0.8324
2024-05-14 03:00:00,10.0,9.35,47.02,0.8639
2024-05-14 04:00:00,9.14,8.99,39.19,0.8501
2024-05-14 05:00:00,8.68,9.38,30.76,0.8652
2024-05-14 06:00:00,7.17,8.18,28.13,0.8028
2024-05-14 07:00:00,5.14,6.72,27.95,0.6873
2024-05-14 08:00:00,4.83,5.44,32.35,0.598
2024-05-14 09:00:00,5.09,6.34,41.25,0.6312
2024-05-14 10:00:00,3.16,5.61,41.59,0.5244
2024-05-14 11:00:00,2.59,5.16,46.94,0.4635
2024-05-14 12:00:00,1.7,4.6,56.5,0.3755
2024-05-14 13:00:00,0.87,3.65,65.13,0.2802
2024-05-14 14:00:00,0.81,3.81,67.24,0.2809
2024-05-14 15:00:00,2.08,3.92,71.37,0.3129
2024-05-14 16:00:00,3.74,4.79,73.02,0.4079
2024-05-14 17:00:00,4.59,5.81,61.09,0.5295
2024-05-14 18:00:00,5.22,6.41,55.71,0.6003
2024-05-14 19:00:00,6.4,7.26,45.38,0.7081
2024-05-14 20:00:00,6.23,7.81,38.48,0.7442
2024-05-14 21:00:00,7.03,6.77,32.2,0.7334
2024-05-14 22:00:00,7.15,7.66,30.07,0.7787
2024-05-14 23:00:00,7.81,8.73,23.72,0.8415
2024-05-15 00:00:00,6.71,8.03,21.34,0.7993
2024-05-15 01:00:00,7.36,7.71,21.05,0.8027
2024-05-15 02:00:00,7.13,8.29,21.98,0.8167
2024-05-15 03:00:00,7.1,7.58,17.42,0.7942
2024-05-15 04:00:00,6.88,8.15,16.49,0.81
2024-05-15 05:00:00,7.39,8.03,16.49,0.8166
2024-05-15 06:00:00,6.28,6.7,17.17,0.7375
2024-05-15 07:00:00,4.17,5.75,14.31,0.6275
2024-05-15 08:00:00,4.35,6.17,15.23,0.6555
2024-05-15 09:00:00,4.28,6.27,17.39,0.6582
2024-05-15 10:00:00,3.11,4.23,26.97,0.4851
2024-05-15 11:00:00,3.43,4.12,29.79,0.482
2024-05-15 12:00:00,3.82,5.8,37.22,0.5707
2024-05-15 13:00:00,2.51,4.93,33.18,0.4873
2024-05-15 14:00:00,1.8,4.3,32.79,0.4278
2024-05-15 15:00:00,1.15,3.34,29.15,0.3632
2024-05-15 16:00:00,3.07,5.29,32.54,0.5294
2024-05-15 17:00:00,2.21,4.57,31.14,0.4621
2024-05-15 18:00:00,2.33,3.78,33.88,0.413
2024-05-15 19:00:00,3.67,5.71,33.46,0.5712
2024-05-15 20:00:00,5.55,7.53,35.84,0.7192
2024-05-15 21:00:00,7.19,8.73,27.97,0.8228
2024-05-15 22:00:00,8.01,9.66,21.23,0.8744
2024-05-15 23:00:00,8.86,10.0,17.03,0.8959
2024-05-16 00:00:00,9.84,10.0,15.18,0.9079
2024-05-16 01:00:00,10.0,10.0,11.01,0.9097
2024-05-16 02:00:00,9.43,10.0,10.0,0.903
2024-05-16 03:00:00,9.09,10.0,10.0,0.8988
2024-05-16 04:00:00,8.86,9.18,10.0,0.8769
2024-05-16 05:00:00,8.48,9.12,10.0,0.8695
2024-05-16 06:00:00,7.63,9.0,10.0,0.8519
2024-05-16 07:00:00,5.9,7.1,10.0,0.7448
2024-05-16 08:00:00,5.06,6.36,10.0,0.6864
2024-05-16 09:00:00,4.72,6.45,10.0,0.6808
2024-05-16 10:00:00,3.05,5.45,10.0,0.5733
2024-05-16 11:00:00,1.96,4.14,10.0,0.4606
2024-05-16 12:00:00,2.07,4.69,10.82,0.4958
2024-05-16 13:00:00,2.5,5.09,10.6,0.534
2024-05-16 14:00:00,2.35,4.8,10.66,0.5121
2024-05-16 15:00:00,2.43,4.37,11.27,0.4898
2024-05-16 16:00:00,2.97,4.99,12.16,0.5444
2024-05-16 17:00:00,3.22,4.8,14.43,0.5426
2024-05-16 18:00:00,3.61,5.18,15.48,0.5773
2024-05-16 19:00:00,3.04,4.72,17.16,0.5317
2024-05-16 20:00:00,3.93,4.1,19.94,0.5264
2024-05-16 21:00:00,6.24,6.08,18.99,0.7076
2024-05-16 22:00:00,6.35,5.94,17.92,0.7038
2024-05-16 23:00:00,6.47,6.16,23.87,0.709
2024-05-17 00:00:00,7.32,7.23,19.39,0.7858
2024-05-17 01:00:00,8.11,9.01,20.08,0.8604
2024-05-17 02:00:00,9.78,9.35,12.23,0.8937
2024-05-17 03:00:00,8.83,8.78,10.0,0.8661
2024-05-17 04:00:00,8.57,8.59,10.0,0.8565
2024-05-17 05:00:00,6.9,7.75,10.0,0.7959
2024-05-17 06:00:00,5.44,6.35,10.52,0.6974
2024-05-17 07:00:00,4.17,5.04,15.04,0.588
2024-05-17 08:00:00,3.45,4.61,13.03,0.5392
2024-05-17 09:00:00,3.23,4.62,13.76,0.5323
2024-05-17 10:00:00,2.86,3.0,19.26,0.4261
2024-05-17 11:00:00,1.72,1.99,26.28,0.3184
2024-05-17 12:00:00,1.53,2.99,30.11,0.3543
2024-05-17 13:00:00,0.6,2.0,43.25,0.2479
2024-05-17 14:00:00,0.44,1.93,49.18,0.2285
2024-05-17 15:00:00,0.05,0.63,62.67,0.1511
2024-05-17 16:00:00,0.67,1.9,60.38,0.2106
2024-05-17 17:00:00,1.89,1.55,77.01,0.1941
2024-05-17 18:00:00,4.56,3.76,84.31,0.348
2024-05-17 19:00:00,4.71,5.36,84.52,0.4405
2024-05-17 20:00:00,5.97,7.34,68.87,0.6396
2024-05-17 21:00:00,6.87,6.17,60.68,0.6272
2024-05-17 22:00:00,7.19,7.97,41.23,0.7696
2024-05-17 23:00:00,7.13,8.35,27.27,0.8098
2024-05-18 00:00:00,3.65,4.28,35.81,0.4814
2024-05-18 01:00:00,4.01,5.05,35.56,0.5393
2024-05-18 02:00:00,3.57,4.3,33.82,0.4859
2024-05-18 03:00:00,3.58,4.08,44.14,0.4439
2024-05-18 04:00:00,4.24,4.71,40.56,0.5133
2024-05-18 05:00:00,2.73,2.95,50.0,0.3379
2024-05-18 06:00:00,3.74,4.77,46.28,0.4825
2024-05-18 07:00:00,2.81,3.29,58.13,0.337
2024-05-18 08:00:00,3.0,3.37,67.62,0.3224
2024-05-18 09:00:00,2.95,3.33,77.91,0.2938
2024-05-18 10:00:00,2.47,4.65,84.05,0.3301
2024-05-18 11:00:00,2.59,3.33,93.71,0.2479
2024-05-18 12:00:00,3.43,4.05,88.18,0.3178
2024-05-18 13:00:00,3.21,3.96,86.9,0.3103
2024-05-18 14:00:00,3.92,5.12,67.63,0.4477
2024-05-18 15:00:00,5.33,5.72,57.35,0.5603
2024-05-18 16:00:00,5.19,5.48,45.75,0.575
2024-05-18 17:00:00,4.43,4.76,45.61,0.5078
2024-05-18 18:00:00,4.23,6.13,34.11,0.6112
2024-05-18 19:00:00,4.74,5.85,31.43,0.6203
2024-05-18 20:00:00,5.71,6.96,23.11,0.7263
2024-05-18 21:00:00,4.3,5.93,26.23,0.6241
2024-05-18 22:00:00,4.46,4.62,22.1,0.5683
2024-05-18 23:00:00,4.23,5.74,19.01,0.6287
2024-05-19 00:00:00,5.82,5.43,15.71,0.6629
2024-05-19 01:00:00,4.99,4.56,24.84,0.5754
2024-05-19 02:00:00,5.41,5.75,22.74,0.6592
2024-05-19 03:00:00,5.25,5.68,21.06,0.6551
2024-05-19 04:00:00,5.65,6.32,20.89,0.6996
2024-05-19 05:00:00,6.55,7.08,20.11,0.7604
2024-05-19 06:00:00,5.62,7.29,19.08,0.7459
2024-05-19 07:00:00,3.94,4.35,18.47,0.5409
2024-05-19 08:00:00,4.57,5.47,18.6,0.6249
2024-05-19 09:00:00,3.44,4.66,19.4,0.5415
2024-05-19 10:00:00,3.14,3.79,22.24,0.4745
2024-05-19 11:00:00,3.34,4.46,25.68,0.5107
2024-05-19 12:00:00,1.82,3.54,28.86,0.397
2024-05-19 13:00:00,1.34,3.79,28.71,0.3952
2024-05-19 14:00:00,1.67,4.41,26.67,0.4468
2024-05-19 15:00:00,1.38,4.18,32.34,0.4081
2024-05-19 16:00:00,3.18,5.6,33.96,0.5465
2024-05-19 17:00:00,2.33,4.37,32.29,0.451
2024-05-19 18:00:00,3.41,4.58,33.17,0.4977
2024-05-19 19:00:00,3.28,4.67,37.37,0.4868
2024-05-19 20:00:00,3.76,5.06,47.47,0.4969
2024-05-19 21:00:00,3.56,5.44,46.61,0.5142
2024-05-19 22:00:00,4.35,7.4,39.72,0.668
2024-05-19 23:00:00,5.51,8.23,34.3,0.7525
2024-05-20 00:00:00,8.91,8.45,30.51,0.8428
2024-05-20 01:00:00,8.78,10.0,23.32,0.8912
2024-05-20 02:00:00,6.76,8.81,20.76,0.8289
2024-05-20 03:00:00,6.81,8.57,21.55,0.8203
2024-05-20 04:00:00,4.86,7.76,19.67,0.7463
2024-05-20 05:00:00,5.35,7.55,12.84,0.75
2024-05-20 06:00:00,3.93,5.88,14.53,0.6261
2024-05-20 07:00:00,1.95,4.35,17.94,0.4724
2024-05-20 08:00:00,0.35,3.33,17.06,0.3616
2024-05-20 09:00:00,0.2,1.89,25.26,0.2723
2024-05-20 10:00:00,0.0,3.1,33.68,0.3042
2024-05-20 11:00:00,0.0,1.71,47.33,0.2131
2024-05-20 12:00:00,0.0,3.0,47.93,0.2659
2024-05-20 13:00:00,0.0,1.56,56.85,0.1899
2024-05-20 14:00:00,1.22,2.24,66.4,0.2251
2024-05-20 15:00:00,1.68,3.32,67.3,0.2825
2024-05-20 16:00:00,1.43,3.15,63.24,0.277
2024-05-20 17:00:00,1.19,2.41,91.57,0.1838
2024-05-20 18:00:00,1.59,2.16,83.35,0.1979
2024-05-20 19:00:00,3.58,4.68,74.68,0.3917
2024-05-20 20:00:00,4.02,4.49,75.64,0.3931
2024-05-20 21:00:00,3.72,4.62,76.38,0.3885
2024-05-20 22:00:00,6.81,7.42,63.03,0.6847
2024-05-20 23:00:00,8.57,8.93,50.68,0.8192
2024-05-21 00:00:00,9.87,10.0,36.99,0.8905
2024-05-21 01:00:00,9.11,9.48,29.2,0.8765
2024-05-21 02:00:00,9.43,10.0,18.52,0.903
2024-05-21 03:00:00,8.14,7.87,17.96,0.8264
2024-05-21 04:00:00,7.16,6.92,17.23,0.7692
2024-05-21 05:00:00,6.99,8.32,16.08,0.8181
2024-05-21 06:00:00,5.24,6.61,15.86,0.7043
2024-05-21 07:00:00,4.49,5.89,16.43,0.6449
2024-05-21 08:00:00,2.7,4.47,17.14,0.5055
2024-05-21 09:00:00,2.87,4.32,18.58,0.5027
2024-05-21 10:00:00,1.99,3.43,22.76,0.4135
2024-05-21 11:00:00,1.72,3.42,32.86,0.3763
2024-05-21 12:00:00,1.66,2.86,41.81,0.3216
2024-05-21 13:00:00,0.9,2.12,56.23,0.2333
2024-05-21 14:00:00,0.63,1.94,69.45,0.1946
2024-05-21 15:00:00,0.46,1.55,80.1,0.16
2024-05-21 16:00:00,0.0,1.68,84.2,0.1493
2024-05-21 17:00:00,0.45,2.31,111.23,0.1528
2024-05-21 18:00:00,2.29,2.99,108.38,0.2138
2024-05-21 19:00:00,4.19,5.27,97.44,0.3815
2024-05-21 20:00:00,4.98,4.4,69.77,0.4369
2024-05-21 21:00:00,6.44,7.19,54.61,0.6831
2024-05-21 22:00:00,6.29,7.19,36.98,0.7213
2024-05-21 23:00:00,6.64,7.06,33.53,0.7328
2024-05-22 00:00:00,5.48,5.63,39.7,0.6097
2024-05-22 01:00:00,5.39,6.25,47.42,0.6198
2024-05-22 02:00:00,6.01,6.71,39.97,0.6826
2024-05-22 03:00:00,4.72,4.92,45.16,0.5286
2024-05-22 04:00:00,4.56,5.06,37.43,0.5529
2024-05-22 05:00:00,6.17,6.34,28.48,0.6977
2024-05-22 06:00:00,6.15,6.77,19.67,0.7371
2024-05-22 07:00:00,5.37,5.51,19.07,0.653
2024-05-22 08:00:00,5.54,6.15,20.05,0.6907
2024-05-22 09:00:00,5.2,6.48,26.58,0.6806
2024-05-22 10:00:00,3.9,4.52,27.93,0.5264
2024-05-22 11:00:00,5.6,6.55,25.92,0.6975
2024-05-22 12:00:00,5.6,6.2,27.72,0.6755
2024-05-22 13:00:00,5.75,5.36,30.16,0.63
2024-05-22 14:00:00,6.15,5.45,25.73,0.6589
2024-05-22 15:00:00,5.16,5.2,27.64,0.6087
2024-05-22 16:00:00,5.1,5.09,30.38,0.5931
2024-05-22 17:00:00,6.01,6.5,26.79,0.7047
2024-05-22 18:00:00,6.09,7.09,26.15,0.7361
2024-05-22 19:00:00,6.62,7.42,27.23,0.7618
2024-05-22 20:00:00,6.76,7.09,22.32,0.7615
2024-05-22 21:00:00,6.92,7.14,16.17,0.7725
2024-05-22 22:00:00,8.43,7.29,15.88,0.8125
2024-05-22 23:00:00,8.37,7.35,10.47,0.8133
2024-05-23 00:00:00,9.68,7.93,10.0,0.8566
2024-05-23 01:00:00,10.0,8.24,10.0,0.8703
2024-05-23 02:00:00,8.41,7.83,10.0,0.8304
2024-05-23 03:00:00,7.37,5.74,11.62,0.7234
2024-05-23 04:00:00,6.37,4.44,14.8,0.6276
2024-05-23 05:00:00,6.96,5.65,14.97,0.7076
2024-05-23 06:00:00,5.96,3.57,22.48,0.5584
2024-05-23 07:00:00,5.83,4.7,24.62,0.6119
2024-05-23 08:00:00,5.94,5.19,25.8,0.6386
2024-05-23 09:00:00,5.2,3.69,28.3,0.5227
2024-05-23 10:00:00,3.71,2.68,35.37,0.394
2024-05-23 11:00:00,3.22,3.37,39.79,0.4037
2024-05-23 12:00:00,3.46,3.54,46.75,0.4017
2024-05-23 13:00:00,3.09,3.56,41.5,0.4055
2024-05-23 14:00:00,3.64,3.51,46.43,0.407
2024-05-23 15:00:00,3.17,4.58,54.89,0.4273
2024-05-23 16:00:00,2.44,4.17,59.07,0.3692
2024-05-23 17:00:00,2.74,4.34,56.12,0.3962
2024-05-23 18:00:00,3.77,5.17,50.92,0.4937
2024-05-23 19:00:00,3.39,5.84,45.33,0.5351
2024-05-23 20:00:00,4.59,5.42,44.74,0.5538
2024-05-23 21:00:00,5.0,4.99,52.73,0.5206
2024-05-23 22:00:00,4.63,5.32,42.0,0.5572
2024-05-23 23:00:00,5.7,6.68,39.91,0.6721
2024-05-24 00:00:00,7.41,6.9,32.49,0.7485
2024-05-24 01:00:00,6.42,7.43,23.77,0.7643
2024-05-24 02:00:00,8.5,9.67,19.3,0.8834
2024-05-24 03:00:00,8.17,8.16,15.32,0.8364
2024-05-24 04:00:00,6.91,7.48,15.37,0.7859
2024-05-24 05:00:00,6.55,7.65,14.02,0.7839
2024-05-24 06:00:00,4.31,5.49,13.92,0.6177
2024-05-24 07:00:00,3.87,5.89,12.45,0.6251
2024-05-24 08:00:00,3.28,4.89,12.83,0.5494
2024-05-24 09:00:00,0.71,3.89,14.23,0.4035
2024-05-24 10:00:00,0.0,1.46,18.73,0.2596
2024-05-24 11:00:00,0.0,1.6,23.32,0.2584
2024-05-24 12:00:00,0.0,2.62,31.23,0.2868
2024-05-24 13:00:00,0.0,2.78,37.59,0.2795
2024-05-24 14:00:00,0.0,1.95,48.19,0.2206
2024-05-24 15:00:00,0.0,3.23,60.1,0.2492
2024-05-24 16:00:00,0.14,4.13,54.73,0.3075
2024-05-24 17:00:00,1.42,4.86,52.84,0.3903
2024-05-24 18:00:00,2.33,6.24,53.17,0.4989
2024-05-24 19:00:00,2.9,5.94,42.16,0.5332
2024-05-24 20:00:00,2.95,5.15,34.9,0.5098
2024-05-24 21:00:00,3.83,6.25,36.13,0.599
2024-05-24 22:00:00,5.97,7.38,33.21,0.7297
2024-05-24 23:00:00,6.94,8.81,22.79,0.829
2024-05-25 00:00:00,5.18,7.73,16.6,0.7533
2024-05-25 01:00:00,3.93,6.11,16.55,0.6389
2024-05-25 02:00:00,4.14,5.8,16.21,0.629
2024-05-25 03:00:00,3.02,5.48,15.77,0.5744
2024-05-25 04:00:00,3.39,5.91,12.98,0.6101
2024-05-25 05:00:00,3.45,6.24,14.04,0.6302
2024-05-25 06:00:00,3.43,6.41,11.9,0.6389
2024-05-25 07:00:00,4.03,7.11,14.17,0.693
2024-05-25 08:00:00,3.18,5.91,14.37,0.6032
2024-05-25 09:00:00,3.69,5.58,14.37,0.6021
2024-05-25 10:00:00,3.28,4.64,16.04,0.5349
2024-05-25 11:00:00,2.33,4.54,19.55,0.4966
2024-05-25 12:00:00,1.86,3.57,21.04,0.4217
2024-05-25 13:00:00,2.38,4.2,19.36,0.4784
2024-05-25 14:00:00,1.85,3.51,22.2,0.4148
2024-05-25 15:00:00,2.54,3.66,26.67,0.4338
2024-05-25 16:00:00,2.86,5.17,28.14,0.5277
2024-05-25 17:00:00,2.54,2.64,41.96,0.3365
2024-05-25 18:00:00,0.82,1.26,56.69,0.1968
2024-05-25 19:00:00,1.48,2.16,60.7,0.24
2024-05-25 20:00:00,2.84,4.13,65.53,0.3625
2024-05-25 21:00:00,2.88,4.76,56.15,0.424
2024-05-25 22:00:00,3.96,4.92,72.58,0.4237
2024-05-25 23:00:00,3.51,4.2,66.35,0.3856
2024-05-26 00:00:00,4.73,5.85,52.97,0.5597
2024-05-26 01:00:00,6.1,6.96,40.85,0.6957
2024-05-26 02:00:00,6.05,7.99,34.09,0.757
2024-05-26 03:00:00,6.1,7.59,30.9,0.7478
2024-05-26 04:00:00,4.56,7.05,31.03,0.6786
2024-05-26 05:00:00,5.41,7.52,34.64,0.7174
2024-05-26 06:00:00,4.29,6.29,30.19,0.6327
2024-05-26 07:00:00,4.32,6.32,29.77,0.6364
2024-05-26 08:00:00,5.45,7.12,24.56,0.7233
2024-05-26 09:00:00,5.04,5.4,24.77,0.6238
2024-05-26 10:00:00,4.61,6.06,22.71,0.6505
2024-05-26 11:00:00,4.43,5.58,24.72,0.6136
2024-05-26 12:00:00,3.45,5.54,17.83,0.5921
2024-05-26 13:00:00,2.71,5.48,20.62,0.5615
2024-05-26 14:00:00,3.61,6.15,21.78,0.626
2024-05-26 15:00:00,2.93,4.45,26.57,0.4929
2024-05-26 16:00:00,2.78,4.93,31.33,0.502
2024-05-26 17:00:00,1.94,4.54,29.22,0.4565
2024-05-26 18:00:00,2.56,5.38,30.22,0.5235
2024-05-26 19:00:00,2.21,5.37,27.22,0.5192
2024-05-26 20:00:00,2.62,6.24,31.19,0.5717
2024-05-26 21:00:00,2.94,6.54,29.74,0.6035
2024-05-26 22:00:00,3.39,6.97,23.09,0.659
2024-05-26 23:00:00,3.22,6.7,23.3,0.6389
2024-05-27 00:00:00,6.31,8.81,23.34,0.8153
2024-05-27 01:00:00,7.55,9.22,18.94,0.8569
2024-05-27 02:00:00,8.26,8.89,18.08,0.8596
2024-05-27 03:00:00,8.38,8.83,14.74,0.8598
2024-05-27 04:00:00,8.2,9.05,11.61,0.863
2024-05-27 05:00:00,6.1,6.64,11.08,0.73
2024-05-27 06:00:00,5.26,5.78,11.12,0.663
2024-05-27 07:00:00,4.78,4.92,13.32,0.6017
2024-05-27 08:00:00,4.24,5.53,14.44,0.6175
2024-05-27 09:00:00,3.97,4.74,13.79,0.5646
2024-05-27 10:00:00,2.24,3.31,13.94,0.423
2024-05-27 11:00:00,2.19,3.52,19.93,0.4334
2024-05-27 12:00:00,1.48,3.43,20.78,0.4017
2024-05-27 13:00:00,1.69,2.95,24.04,0.3737
2024-05-27 14:00:00,3.17,4.35,33.06,0.4772
2024-05-27 15:00:00,3.75,3.69,39.83,0.4396
2024-05-27 16:00:00,3.98,3.97,54.29,0.4224
2024-05-27 17:00:00,3.74,4.44,63.22,0.4154
2024-05-27 18:00:00,5.18,6.59,57.26,0.6047
2024-05-27 19:00:00,4.24,4.83,65.14,0.4493
2024-05-27 20:00:00,4.49,5.8,55.33,0.5418
2024-05-27 21:00:00,3.44,5.23,52.1,0.4819
2024-05-27 22:00:00,4.35,6.55,45.42,0.6076
2024-05-27 23:00:00,4.59,5.24,44.01,0.5457
2024-05-28 00:00:00,4.88,6.55,46.32,0.6223
2024-05-28 01:00:00,4.6,6.34,46.84,0.6003
2024-05-28 02:00:00,6.56,8.01,41.75,0.7545
2024-05-28 03:00:00,7.08,8.92,33.95,0.8166
2024-05-28 04:00:00,7.24,8.61,27.62,0.8203
2024-05-28 05:00:00,6.04,7.75,25.05,0.7653
2024-05-28 06:00:00,5.98,8.06,20.66,0.7854
2024-05-28 07:00:00,5.13,6.65,23.55,0.6943
2024-05-28 08:00:00,4.04,4.73,24.85,0.5527
2024-05-28 09:00:00,2.09,4.35,28.87,0.4516
2024-05-28 10:00:00,1.72,4.38,32.83,0.4296
2024-05-28 11:00:00,0.0,2.87,36.93,0.2851
2024-05-28 12:00:00,0.0,3.49,43.38,0.2993
2024-05-28 13:00:00,0.0,3.24,50.82,0.2702
2024-05-28 14:00:00,0.0,4.18,51.85,0.3123
2024-05-28 15:00:00,0.0,4.74,51.18,0.3427
2024-05-28 16:00:00,1.23,4.23,45.43,0.3699
2024-05-28 17:00:00,0.95,4.8,43.69,0.3964
2024-05-28 18:00:00,2.85,5.2,47.75,0.4727
2024-05-28 19:00:00,5.38,6.31,51.15,0.6126
2024-05-28 20:00:00,5.63,7.48,50.31,0.6843
2024-05-28 21:00:00,5.61,7.77,44.94,0.7108
2024-05-28 22:00:00,5.83,7.58,33.68,0.734
2024-05-28 23:00:00,5.98,7.67,34.2,0.7407
2024-05-29 00:00:00,7.18,9.57,35.05,0.8383
2024-05-29 01:00:00,6.87,8.54,23.73,0.817
2024-05-29 02:00:00,7.21,8.37,17.29,0.8244
2024-05-29 03:00:00,6.95,7.97,18.21,0.8051
2024-05-29 04:00:00,5.76,6.92,14.21,0.7331
2024-05-29 05:00:00,5.32,7.12,12.25,0.7306
2024-05-29 06:00:00,4.75,6.09,11.53,0.6638
2024-05-29 07:00:00,4.19,5.1,12.59,0.5924
2024-05-29 08:00:00,3.73,5.85,12.76,0.6181
2024-05-29 09:00:00,2.78,4.63,14.08,0.5172
2024-05-29 10:00:00,2.55,4.28,18.51,0.489
2024-05-29 11:00:00,0.68,2.48,25.1,0.315
2024-05-29 12:00:00,0.17,2.07,34.62,0.2586
2024-05-29 13:00:00,1.33,3.47,37.72,0.3536
2024-05-29 14:00:00,1.74,3.73,37.56,0.3808
2024-05-29 15:00:00,1.8,5.35,33.69,0.4853
2024-05-29 16:00:00,1.7,3.08,41.16,0.3356
2024-05-29 17:00:00,1.94,3.59,37.14,0.3812
2024-05-29 18:00:00,2.73,3.92,36.27,0.428
2024-05-29 19:00:00,2.2,3.18,40.15,0.359
2024-05-29 20:00:00,3.04,4.41,32.42,0.4778
2024-05-29 21:00:00,3.95,4.42,36.83,0.4971
2024-05-29 22:00:00,3.18,4.3,42.21,0.4479
2024-05-29 23:00:00,2.78,4.51,46.39,0.4344
2024-05-30 00:00:00,3.64,4.46,41.38,0.4753
2024-05-30 01:00:00,4.05,5.61,42.16,0.5537
2024-05-30 02:00:00,5.94,7.26,40.21,0.7067
2024-05-30 03:00:00,7.49,9.31,30.87,0.8426
2024-05-30 04:00:00,4.58,6.14,32.8,0.6268
2024-05-30 05:00:00,3.72,5.88,32.71,0.5844
2024-05-30 06:00:00,4.3,6.14,29.92,0.6257
2024-05-30 07:00:00,3.95,6.96,27.65,0.6639
2024-05-30 08:00:00,4.42,6.77,21.29,0.6849
2024-05-30 09:00:00,4.6,5.72,25.5,0.6246
2024-05-30 10:00:00,3.66,5.1,27.58,0.5527
2024-05-30 11:00:00,3.92,6.36,29.84,0.6254
2024-05-30 12:00:00,3.28,4.66,32.61,0.5002
2024-05-30 13:00:00,1.96,3.68,36.05,0.3893
2024-05-30 14:00:00,2.13,3.21,33.78,0.3755
2024-05-30 15:00:00,3.41,5.26,33.62,0.5361
2024-05-30 16:00:00,4.36,4.7,35.37,0.532
2024-05-30 17:00:00,4.41,5.05,45.91,0.5229
2024-05-30 18:00:00,6.11,6.63,30.14,0.706
2024-05-30 19:00:00,7.64,8.06,21.9,0.8194
2024-05-30 20:00:00,9.07,8.27,22.43,0.8524
